circRNA	esophagus1	esophagus2	esophagus3	esophagus4	sigmoid_colon1	sigmoid_colon2	sigmoid_colon3	sigmoid_colon4
chr12_82438791_82386803_fwd	0	0	3	0	2	0	0	0
chr12_82456820_82386803_fwd	0	0	0	0	0	0	0	2
chr12_82456820_82389816_fwd	0	0	0	0	0	0	9	0
chr12_82456820_82430893_fwd	0	0	2	0	0	0	0	0
chr12_122135666_122135224_fwd	0	0	0	0	2	0	0	8
chr12_122138295_122137469_fwd	0	0	0	0	0	0	3	0
chr12_122141083_122138194_fwd	0	0	0	0	0	0	0	0
chr12_122141083_122140954_fwd	0	0	0	0	1	0	0	0
chr12_109559096_109565176_rev	2	0	0	0	0	0	0	0
chr12_62499048_62470701_fwd	0	0	0	0	0	0	12	0
chr12_62499048_62484170_fwd	0	0	0	0	1	0	0	0
chr12_62501698_62484170_fwd	0	0	0	0	0	0	0	0
chr12_62501698_62498919_fwd	0	0	4	5	2	4	0	6
chr12_62508480_62500783_fwd	0	0	0	0	0	7	0	0
chr12_62526102_62493915_fwd	0	0	0	0	3	0	0	0
chr12_62532670_62470701_fwd	0	0	0	0	0	0	0	0
chr12_62553174_62543097_fwd	0	0	2	0	0	0	0	0
chr12_62580420_62555994_fwd	0	0	0	0	0	3	0	0
chr12_62588156_62534845_fwd	0	0	0	0	0	0	0	0
chr12_62588156_62565237_fwd	0	0	0	0	0	0	0	0
chr12_62588156_62580297_fwd	0	0	1	0	0	3	0	0
chr12_123160781_123181210_rev	0	0	0	0	0	0	0	0
chr12_123160781_123203375_rev	0	0	0	0	0	2	0	0
chr12_123165302_123166789_rev	0	0	1	0	4	0	0	0
chr12_123194386_123198334_rev	0	0	3	0	0	0	0	0
chr12_123194386_123210162_rev	0	0	0	0	0	2	0	0
chr12_123194386_123223127_rev	0	0	0	0	0	0	0	0
chr12_123194386_123227616_rev	0	0	3	0	0	0	0	0
chr12_123210056_123223127_rev	0	0	0	1	0	0	0	0
chr12_123214744_123223127_rev	0	0	0	0	0	0	0	0
chr12_123218376_123218499_rev	0	0	0	0	0	3	0	0
chr12_27716458_27714780_fwd	0	0	0	0	0	0	0	0
chr12_27724186_27714780_fwd	11	0	48	0	0	0	52	55
chr12_27724186_27719808_fwd	0	0	3	0	0	6	0	0
chr12_27725667_27714780_fwd	0	0	0	0	0	0	0	0
chr12_27735556_27714780_fwd	0	6	3	0	0	8	0	0
chr12_65328603_65306863_fwd	0	0	0	0	0	2	0	0
chr12_65328603_65308529_fwd	0	0	5	0	0	19	15	10
chr12_65369026_65306863_fwd	0	1	10	0	0	0	0	0
chr12_65369026_65308529_fwd	0	0	18	0	0	0	11	0
chr12_65369026_65326826_fwd	0	0	0	0	0	0	8	0
chr12_56160320_56159587_fwd	0	0	0	0	0	0	0	6
chr12_57046552_57048343_rev	0	0	0	0	2	0	0	3
chr12_112033233_112049611_rev	0	0	0	0	0	0	0	0
chr12_112033233_112054568_rev	0	0	0	0	0	0	0	0
chr12_112043088_112093136_rev	0	0	0	0	0	0	0	2
chr12_112060270_112068992_rev	0	0	0	0	0	0	0	0
chr12_112068880_112078741_rev	0	3	0	0	0	0	0	0
chr12_112068880_112087801_rev	0	0	0	0	0	0	2	0
chr12_112068880_112093136_rev	0	0	1	0	0	0	0	0
chr12_112071895_112078741_rev	0	0	0	0	0	0	4	3
chr12_112071895_112093136_rev	0	0	0	1	0	0	0	0
chr12_112074675_112078741_rev	0	0	0	0	0	2	0	0
chr12_112074675_112093136_rev	0	0	2	0	0	0	0	0
chr12_112075678_112078741_rev	0	0	1	3	11	4	0	21
chr12_112075678_112093136_rev	0	0	0	0	0	0	0	5
chr12_112078188_112093136_rev	0	0	0	1	0	0	0	0
chr12_112090726_112093136_rev	0	0	0	0	0	0	2	0
chr12_76049200_76060279_rev	0	14	0	0	0	0	0	0
chr12_76053091_76060279_rev	0	0	0	0	0	0	6	0
chr12_76055019_76060279_rev	0	0	1	0	0	0	0	0
chr12_76059798_76060279_rev	0	2	0	0	0	9	0	0
chr12_76067371_76068994_rev	0	0	0	4	0	0	0	0
chr12_77968702_77940319_fwd	0	0	6	0	4	0	0	0
chr12_77968702_77966229_fwd	0	0	0	0	0	3	0	0
chr12_78021862_78006419_fwd	0	0	1	0	0	0	0	0
chr12_78059115_78049993_fwd	0	0	4	0	0	5	11	0
chr12_78168866_78159203_fwd	0	0	1	0	0	0	0	0
chr12_78190219_78159203_fwd	0	3	0	0	0	0	0	0
chr12_78200591_78159203_fwd	0	0	0	0	0	0	0	0
chr12_6511252_6509717_fwd	0	0	6	2	0	0	0	5
chr12_6511252_6510629_fwd	0	0	0	0	0	0	0	0
chr12_54517938_54499355_fwd	0	0	0	0	0	0	0	4
chr12_54517938_54511803_fwd	0	0	0	0	0	2	0	0
chr12_54528377_54526528_fwd	0	0	3	0	0	5	0	2
chr12_54536245_54531260_fwd	0	0	4	0	0	0	0	0
chr12_54536245_54535104_fwd	0	0	0	0	0	0	0	0
chr12_49801848_49801967_rev	0	0	0	0	2	0	0	0
chr12_124326180_124326370_rev	0	0	2	0	0	0	0	0
chr12_124326191_124326370_rev	0	0	2	0	0	0	0	0
chr12_124346564_124347911_rev	0	0	0	0	0	0	0	0
chr12_124347825_124350737_rev	1	0	3	0	6	18	0	0
chr12_124350587_124355571_rev	0	0	5	0	0	0	0	0
chr12_124362126_124363799_rev	0	0	3	0	0	0	0	0
chr12_124362126_124385887_rev	0	0	0	0	0	0	0	0
chr12_124372022_124372610_rev	0	0	0	0	10	10	4	3
chr12_124372022_124378384_rev	0	0	1	0	3	0	0	0
chr12_124378237_124400673_rev	0	0	2	0	0	0	0	0
chr12_124378237_124422555_rev	0	0	0	0	0	0	0	0
chr12_124398119_124402561_rev	0	0	0	0	0	0	20	0
chr12_124398119_124422555_rev	0	0	0	0	0	0	0	0
chr12_124398119_124430787_rev	0	0	0	0	0	0	0	0
chr12_124419957_124426800_rev	0	0	0	0	0	6	0	3
chr12_124419957_124430787_rev	0	0	37	5	26	62	72	86
chr12_124419957_124437996_rev	0	0	3	0	1	3	12	12
chr12_124419957_124449867_rev	0	0	0	0	0	15	0	0
chr12_124419957_124457162_rev	0	1	1	8	0	0	0	0
chr12_124419957_124913774_rev	0	0	0	0	0	0	0	0
chr12_124426622_124430787_rev	0	0	1	0	6	2	4	7
chr12_124426622_124437996_rev	0	1	0	0	0	3	0	0
chr12_124426622_124457162_rev	0	0	0	0	0	0	0	14
chr12_124426622_124495368_rev	0	0	0	0	0	0	0	0
chr12_124437930_124457162_rev	0	0	7	0	0	0	0	0
chr12_124437930_124495368_rev	0	0	0	0	0	0	0	0
chr12_124449815_124473131_rev	0	0	0	0	0	3	0	0
chr12_124457106_124495368_rev	0	0	0	0	0	0	0	0
chr12_124466173_124486568_rev	0	0	0	0	0	9	2	0
chr12_124466173_124495368_rev	0	0	0	0	0	5	0	0
chr12_124483596_124495368_rev	0	0	2	0	0	0	4	0
chr12_124567308_124913774_rev	0	0	0	3	0	0	0	0
chr12_96912817_96909752_fwd	0	0	3	0	0	0	5	0
chr12_96920125_96909752_fwd	0	0	0	0	7	3	10	0
chr12_57063119_57072912_rev	0	0	0	0	1	0	0	0
chr12_57069234_57072912_rev	0	0	0	0	0	0	0	0
chr12_104120400_104123423_rev	0	0	2	0	5	18	7	19
chr12_104120400_104128517_rev	0	0	0	0	0	3	0	2
chr12_132148895_132147281_fwd	0	0	0	0	0	5	0	0
chr12_132151820_132151258_fwd	0	0	0	0	0	0	3	0
chr12_132152197_132150981_fwd	0	0	0	0	0	0	2	0
chr12_6566101_6748982_rev	0	0	0	1	0	0	0	0
chr12_117231962_117234758_rev	0	0	3	0	0	0	0	0
chr12_95040476_95057878_rev	0	0	0	0	0	0	8	0
chr12_95057553_95057878_rev	0	0	0	0	0	0	0	4
chr12_95057553_95062738_rev	0	1	2	0	0	0	0	0
chr12_103785335_103788919_rev	0	0	0	0	0	0	0	2
chr12_103787441_103797031_rev	0	0	0	0	0	0	0	0
chr12_103787441_103806929_rev	0	0	0	0	4	0	0	0
chr12_103788838_103793997_rev	0	0	0	0	0	0	0	8
chr12_103793410_103793997_rev	0	0	0	0	0	3	0	0
chr12_103796894_103806929_rev	0	0	0	0	1	0	0	0
chr12_103796894_103815121_rev	0	0	0	0	0	6	7	7
chr12_103798587_103815121_rev	0	0	0	0	0	0	9	2
chr12_103806322_103815121_rev	0	0	0	6	6	0	0	68
chr12_95665810_95683711_rev	0	0	0	0	0	0	0	0
chr12_95682707_95683711_rev	0	0	0	0	0	5	0	0
chr12_95737866_95738144_rev	0	0	0	0	0	0	0	0
chr12_106083864_106086885_rev	0	0	0	0	0	0	0	0
chr12_106083864_106106525_rev	0	0	0	0	3	0	0	0
chr12_93395533_93394609_fwd	0	0	0	0	0	14	0	0
chr12_68700853_68690631_fwd	0	0	2	0	0	0	0	0
chr12_68715740_68696819_fwd	0	0	1	0	0	0	0	0
chr12_68725796_68715627_fwd	0	0	0	0	0	0	0	0
chr12_68735344_68731110_fwd	0	0	0	0	0	0	0	0
chr12_68735344_68733452_fwd	0	0	0	0	0	0	0	0
chr12_68741980_68715627_fwd	0	0	0	0	0	0	0	0
chr12_68741980_68726499_fwd	0	0	0	0	1	0	0	0
chr12_102075001_102077503_rev	0	0	0	1	0	0	0	0
chr12_102076797_102077503_rev	0	0	0	0	0	3	0	0
chr12_102099106_102112232_rev	0	0	0	0	0	0	0	0
chr12_112946981_112946743_fwd	0	0	0	0	0	0	0	0
chr12_112948099_112944476_fwd	0	0	0	2	0	0	0	0
chr12_80233097_80217598_fwd	0	0	0	0	0	0	0	0
chr12_80239439_80229257_fwd	0	0	0	0	0	0	0	0
chr12_80320700_80261969_fwd	0	0	1	0	0	0	0	0
chr12_80323840_80313476_fwd	0	0	0	0	0	0	0	0
chr12_80329119_80323723_fwd	0	0	0	0	0	0	0	0
chr12_80367739_80355736_fwd	0	0	0	0	0	0	0	0
chr12_29471802_29473103_rev	0	0	0	1	0	0	0	0
chr12_121222166_121221913_fwd	2	0	0	0	5	3	4	4
chr12_121223043_121221913_fwd	0	0	3	0	0	0	0	0
chr12_121229099_121228533_fwd	0	0	0	0	0	0	0	2
chr12_121233092_121232414_fwd	0	0	0	0	0	0	0	0
chr12_121156147_121154785_fwd	0	0	0	0	0	8	0	0
chr12_121177446_121167488_fwd	0	0	0	0	0	5	0	0
chr12_56107613_56106588_fwd	0	0	0	0	0	6	0	0
chr12_56325335_56326409_rev	0	3	0	0	0	0	0	0
chr12_3814037_3863957_rev	0	0	0	0	0	0	0	0
chr12_3821873_3822157_rev	0	0	0	3	0	0	0	0
chr12_102165883_102148230_fwd	0	8	0	0	0	0	0	0
chr12_79592611_79621207_rev	0	0	1	0	0	0	0	0
chr12_79592611_79845420_rev	0	0	0	0	0	0	0	0
chr12_79613575_79621207_rev	0	0	0	0	0	0	0	0
chr12_53456001_53455885_fwd	0	0	0	0	0	0	0	4
chr12_53468832_53461015_fwd	0	0	0	0	0	0	0	0
chr12_53471807_53454726_fwd	1	0	0	0	0	0	0	0
chr12_53471807_53467221_fwd	0	0	5	0	0	0	0	0
chr12_47216689_47104113_fwd	0	1	0	0	0	0	0	0
chr12_47216689_47216222_fwd	0	0	0	0	1	2	0	0
chr12_20621411_20613443_fwd	0	0	0	0	0	0	0	0
chr12_20635056_20616230_fwd	0	0	15	0	0	22	3	19
chr12_20635056_20633693_fwd	0	0	0	0	0	6	0	0
chr12_20648891_20646490_fwd	0	0	0	0	0	2	0	0
chr12_20650600_20637100_fwd	0	0	0	0	0	3	0	0
chr12_20654205_20556660_fwd	0	0	0	0	0	0	0	0
chr12_20654205_20613443_fwd	0	0	0	0	0	0	0	2
chr12_20654205_20621296_fwd	0	0	0	0	0	0	0	3
chr12_20654205_20637100_fwd	0	0	0	0	0	4	6	12
chr12_20654205_20646490_fwd	0	0	1	0	0	0	0	0
chr12_20654205_20653947_fwd	0	0	0	0	0	0	0	0
chr12_41194188_40908357_fwd	0	0	0	0	0	0	0	0
chr12_41509913_41506456_fwd	0	0	3	0	0	29	2	6
chr12_41555760_41506456_fwd	0	0	0	0	0	7	0	0
chr12_7210242_7209683_fwd	0	0	0	0	1	0	0	0
chr12_8921750_8919756_fwd	0	0	0	0	3	0	0	0
chr12_8921750_8920985_fwd	0	0	0	0	0	0	3	0
chr12_8922788_8920985_fwd	0	0	1	0	0	0	0	0
chr12_8930927_8930435_fwd	0	0	0	0	0	2	0	0
chr12_18294015_18282004_fwd	0	0	0	0	0	0	0	0
chr12_18325098_18282004_fwd	0	7	0	0	0	0	0	0
chr12_18391252_18346641_fwd	0	2	0	0	0	0	0	0
chr12_18567057_18562703_fwd	0	0	3	0	0	0	0	0
chr12_123004394_123005548_rev	0	0	8	0	0	10	4	0
chr12_123012613_123014042_rev	0	0	2	0	7	21	0	6
chr12_32850766_32850973_rev	0	0	0	0	0	0	0	0
chr12_32868927_32879032_rev	1	0	0	0	0	0	0	0
chr12_19257537_19253940_fwd	0	0	2	0	0	0	0	0
chr12_19257537_19255045_fwd	0	0	0	0	0	0	0	0
chr12_19261021_19253940_fwd	0	0	0	0	0	3	0	0
chr12_19265850_19253940_fwd	0	0	0	0	0	0	0	0
chr12_19274983_19255045_fwd	0	0	0	0	0	0	0	0
chr12_19274983_19274516_fwd	0	0	0	0	0	0	0	0
chr12_19283745_19283280_fwd	0	0	3	0	4	3	0	0
chr12_19287556_19253940_fwd	0	0	8	0	0	0	0	0
chr12_19287556_19269770_fwd	0	0	0	0	0	0	0	0
chr12_19287556_19283280_fwd	0	0	0	0	0	0	2	0
chr12_19322667_19320562_fwd	0	0	0	0	0	0	0	0
chr12_19322667_19322310_fwd	1	0	0	0	0	0	0	0
chr12_19336616_19320562_fwd	0	0	0	0	0	0	0	0
chr12_19343434_19336515_fwd	0	0	5	0	0	0	0	0
chr12_19348519_19283280_fwd	0	0	0	0	0	0	0	0
chr12_19348519_19336515_fwd	0	0	0	0	0	0	0	0
chr12_19348519_19343323_fwd	0	0	1	0	0	0	0	0
chr12_19348519_19345842_fwd	0	0	0	0	2	7	0	0
chr12_19354002_19320562_fwd	0	0	0	0	0	0	0	0
chr12_19354002_19336515_fwd	0	0	2	0	0	0	0	0
chr12_19354002_19345842_fwd	0	0	12	0	0	0	0	15
chr12_19361706_19287473_fwd	0	0	0	0	0	0	0	0
chr12_19361706_19336515_fwd	0	0	0	0	0	0	0	0
chr12_19361706_19353884_fwd	0	0	0	0	0	0	0	0
chr12_19361706_19358228_fwd	0	0	0	5	0	0	0	6
chr12_19366109_19358228_fwd	0	0	0	0	0	0	0	0
chr12_19366109_19361582_fwd	0	0	4	0	0	0	0	0
chr12_19369798_19336515_fwd	0	0	0	0	0	0	0	0
chr12_19369798_19358228_fwd	0	0	0	0	0	0	0	0
chr12_19369798_19361582_fwd	0	0	0	0	0	0	0	0
chr12_94186473_94169153_fwd	0	0	6	0	1	0	0	7
chr12_94227235_94220016_fwd	0	0	0	0	2	0	2	9
chr12_89459638_89467685_rev	0	0	0	0	0	0	0	3
chr12_89459638_89472275_rev	0	0	0	0	0	0	0	0
chr12_89466770_89467685_rev	0	0	0	0	0	0	0	0
chr12_89466770_89470494_rev	0	0	2	0	0	0	0	0
chr12_89466770_89472275_rev	0	0	9	2	0	17	6	0
chr12_89466770_89497342_rev	0	0	0	0	0	0	0	3
chr12_106369683_106366516_fwd	0	0	1	0	0	0	0	0
chr12_106410960_106405857_fwd	0	0	0	0	0	0	0	3
chr12_106437779_106430273_fwd	0	0	0	0	0	0	0	0
chr12_81353119_81362784_rev	0	0	0	0	0	0	0	0
chr12_27635115_27578152_fwd	0	0	0	0	0	0	0	2
chr12_27635115_27633362_fwd	0	0	5	0	0	0	0	0
chr12_27656730_27650010_fwd	0	0	0	1	0	0	0	0
chr12_27656730_27654722_fwd	0	0	5	0	0	0	0	0
chr12_27676599_27676428_fwd	0	0	1	0	0	0	0	0
chr12_42335974_42332660_fwd	0	0	0	0	0	0	2	0
chr12_42375074_42355161_fwd	0	0	0	0	0	0	0	0
chr12_42375074_42374638_fwd	0	0	4	0	0	12	0	0
chr12_42375074_42374863_fwd	0	0	7	0	1	0	0	0
chr12_42387535_42374863_fwd	0	0	6	1	4	0	3	0
chr12_42398994_42335883_fwd	0	0	0	0	0	0	0	0
chr12_42398994_42351885_fwd	3	0	0	0	5	24	4	11
chr12_42398994_42355161_fwd	0	0	2	0	0	0	0	0
chr12_42398994_42374638_fwd	0	0	1	0	0	0	0	0
chr12_42398994_42374863_fwd	0	1	2	0	0	8	0	0
chr12_42398994_42384940_fwd	0	0	2	0	0	0	0	0
chr12_110730529_110731901_rev	0	0	0	0	0	4	0	0
chr12_79778550_79806333_rev	0	0	0	0	0	0	0	0
chr12_79781815_79788783_rev	0	0	2	0	2	10	0	0
chr12_79786374_79788783_rev	0	0	0	0	2	0	0	2
chr12_79793863_79822190_rev	0	0	2	0	0	6	0	10
chr12_79807226_79822190_rev	0	0	0	0	0	0	0	0
chr12_79807226_79845420_rev	0	0	0	0	0	0	0	0
chr12_79817394_79822190_rev	0	0	1	0	3	0	8	0
chr12_79817394_79828464_rev	0	0	0	0	0	0	0	0
chr12_79817394_79832491_rev	0	0	0	0	4	0	0	0
chr12_79820774_79821166_rev	0	0	0	0	0	5	0	0
chr12_79820774_79822190_rev	0	0	3	0	0	6	9	0
chr12_79820774_79828464_rev	0	0	0	0	0	0	0	2
chr12_79820774_79832491_rev	0	0	0	0	0	10	0	0
chr12_79822116_79832491_rev	0	0	0	0	0	0	0	8
chr12_79828320_79832491_rev	0	0	1	0	0	0	3	2
chr12_79828320_79872938_rev	0	0	0	0	0	0	0	0
chr12_79832332_79872938_rev	0	0	0	0	0	0	0	0
chr12_79845302_79872938_rev	0	0	0	0	8	0	0	0
chr12_107742221_107746424_rev	1	0	0	0	0	0	0	0
chr12_107743197_107746424_rev	0	0	0	0	0	20	10	11
chr12_107751415_107754109_rev	0	0	0	1	0	0	0	0
chr12_11047020_11121180_rev	0	0	0	0	0	0	0	0
chr12_56734147_56744123_rev	0	0	0	0	0	0	3	0
chr12_56738434_56747032_rev	0	0	0	0	0	0	0	5
chr12_56741435_56744123_rev	0	0	0	0	0	0	0	0
chr12_56746781_56751195_rev	0	0	4	0	0	0	0	0
chr12_119676670_119673964_fwd	0	0	0	0	0	0	0	2
chr12_10847045_10883096_rev	0	0	0	0	0	0	0	0
chr12_10973655_11047188_rev	0	0	0	0	0	0	0	3
chr12_121903107_121894739_fwd	0	0	0	8	0	11	0	0
chr12_56666204_56670364_rev	5	6	6	0	0	0	7	0
chr12_56666204_56673065_rev	0	0	0	0	0	11	3	0
chr12_56670275_56671847_rev	0	0	0	0	0	2	0	0
chr12_56670275_56673065_rev	0	0	6	2	6	7	0	13
chr12_56671749_56673065_rev	0	0	5	1	0	0	11	17
chr12_112456063_112446276_fwd	0	0	1	3	1	0	0	12
chr12_112473040_112450318_fwd	0	0	0	0	0	0	0	0
chr12_112478015_112446276_fwd	0	0	0	0	0	0	0	2
chr12_112478015_112477651_fwd	0	2	2	0	0	2	0	4
chr12_112482205_112472944_fwd	0	0	0	0	0	0	0	0
chr12_112489175_112486475_fwd	0	0	0	0	0	10	4	0
chr12_70566435_70572087_rev	0	0	0	1	0	0	0	0
chr12_70581036_70590233_rev	0	0	0	0	0	0	0	0
chr12_15565628_15546569_fwd	0	0	0	0	0	0	0	3
chr12_80484605_80420753_fwd	0	0	0	0	0	0	0	0
chr12_70656704_70701323_rev	0	0	0	0	0	0	0	0
chr12_70660940_70701323_rev	0	0	0	0	0	0	5	0
chr12_131941983_131932175_fwd	0	0	0	0	0	0	0	0
chr12_43742457_43748609_rev	0	0	0	0	0	2	0	2
chr12_120213842_120214217_rev	0	0	1	0	0	0	0	0
chr12_57266731_57284056_rev	0	0	0	0	0	0	0	0
chr12_57280358_57284056_rev	0	0	2	1	0	4	21	5
chr12_57280358_57292649_rev	0	0	2	0	0	0	0	0
chr12_57283824_57284056_rev	0	0	0	0	0	0	2	0
chr12_57283824_57310463_rev	0	0	0	0	0	6	0	0
chr12_57288857_57296551_rev	0	0	0	0	0	0	0	0
chr12_57292572_57303217_rev	0	0	0	0	0	0	0	0
chr12_57295399_57296551_rev	0	0	0	0	0	0	0	2
chr12_71774022_71769800_fwd	0	0	0	0	0	0	6	0
chr12_69756663_69755384_fwd	0	0	0	4	0	3	0	2
chr12_69784815_69755384_fwd	0	0	0	1	0	0	0	0
chr12_49991998_49992655_rev	6	0	0	0	2	0	0	9
chr12_49991998_50002300_rev	0	0	0	1	0	0	0	0
chr12_49997040_50006636_rev	0	0	0	7	0	0	0	0
chr12_50005256_50005392_rev	0	0	0	0	0	5	0	0
chr12_50016631_50018589_rev	0	0	0	0	0	3	0	0
chr12_916344_925525_rev	0	0	0	0	0	0	0	0
chr12_925450_927263_rev	0	0	0	0	0	8	0	3
chr12_929764_930144_rev	0	0	0	0	0	0	0	0
chr12_110506693_110503806_fwd	0	0	0	0	0	6	0	0
chr12_110515156_110505617_fwd	0	0	0	0	0	0	2	0
chr12_68652051_68641038_fwd	0	0	0	0	0	2	0	0
chr12_68652051_68650400_fwd	0	0	2	0	0	0	0	0
chr12_68654252_68650400_fwd	0	0	0	0	0	26	0	12
chr12_68654252_68654112_fwd	0	0	0	0	0	2	2	0
chr12_68657217_68648699_fwd	0	0	0	0	0	0	0	0
chr12_68657217_68650400_fwd	0	0	0	0	0	0	0	0
chr12_68657217_68654112_fwd	0	0	0	0	0	0	4	0
chr12_113119128_113130941_rev	0	0	1	0	0	0	0	0
chr12_64691579_64688216_fwd	0	0	0	0	0	0	0	0
chr12_26065387_26055236_fwd	0	0	0	0	0	0	0	0
chr12_26067713_25995037_fwd	0	0	0	0	0	0	0	0
chr12_26067713_26055236_fwd	1	0	1	0	0	20	0	7
chr12_26067713_26055279_fwd	0	0	3	0	6	19	3	5
chr12_26067713_26064498_fwd	0	0	0	0	15	7	0	3
chr12_113818103_113950154_rev	0	0	0	0	0	5	0	0
chr12_113914969_113927229_rev	0	0	1	0	0	0	0	0
chr12_113957782_113960178_rev	0	0	0	0	1	0	0	0
chr12_56571855_56562417_fwd	1	0	25	0	25	70	104	40
chr12_56571855_56568975_fwd	0	0	0	0	0	7	0	10
chr12_118022359_118019632_fwd	0	0	0	0	0	8	0	0
chr12_118028030_118019072_fwd	0	0	0	0	0	0	0	5
chr12_121780872_121781192_rev	0	0	4	0	0	7	0	12
chr12_106815304_106814696_fwd	0	0	0	0	0	4	0	0
chr12_106825820_106783997_fwd	0	0	0	0	0	0	0	0
chr12_106825820_106814696_fwd	0	0	0	0	0	0	0	0
chr12_106843947_106842589_fwd	0	1	9	0	0	18	0	0
chr12_106851594_106842589_fwd	0	0	0	0	0	0	0	3
chr12_106860412_106842589_fwd	0	0	0	0	4	8	4	11
chr12_106860412_106851450_fwd	0	0	1	0	0	0	0	0
chr12_106874567_106870823_fwd	0	0	0	0	0	0	0	0
chr12_123484180_123499536_rev	0	0	1	0	0	0	0	0
chr12_123498544_123499536_rev	0	1	31	2	16	73	37	61
chr12_123498544_123523645_rev	0	0	0	0	0	0	0	0
chr12_123423044_123430659_rev	0	0	0	0	0	10	0	0
chr12_130399679_130414306_rev	0	0	0	0	0	0	2	0
chr12_8754093_8713811_fwd	0	8	0	0	0	0	0	0
chr12_8754093_8749862_fwd	0	0	0	0	0	0	0	0
chr12_97561047_97492461_fwd	0	2	0	0	0	0	0	0
chr12_120546601_120539368_fwd	0	0	0	0	0	2	0	0
chr12_120557682_120557282_fwd	11	11	22	4	5	59	20	20
chr12_120557682_120557546_fwd	0	0	1	0	0	9	0	0
chr12_120560886_120557282_fwd	0	0	0	0	0	7	0	6
chr12_120563943_120554718_fwd	0	0	0	0	0	0	0	0
chr12_120563943_120557282_fwd	0	0	0	0	2	0	0	0
chr12_120565529_120554718_fwd	0	0	0	0	0	0	0	0
chr12_120566980_120554718_fwd	0	0	0	0	6	4	0	0
chr12_120566980_120565072_fwd	0	0	2	0	3	14	4	6
chr12_120571291_120560726_fwd	0	0	1	0	0	0	0	0
chr12_120571291_120565072_fwd	0	0	0	0	1	4	0	0
chr12_120571291_120566825_fwd	0	0	1	0	0	0	3	0
chr12_121417911_121402742_fwd	0	0	0	0	0	0	3	0
chr12_121417911_121416159_fwd	0	0	0	0	7	3	0	20
chr12_121423517_121420242_fwd	0	0	0	0	0	0	16	0
chr12_56210297_56216613_rev	0	0	0	0	0	0	0	0
chr12_95340373_95342892_rev	0	0	0	0	0	0	3	0
chr12_14672314_14665859_fwd	4	0	0	0	0	0	0	0
chr12_4685325_4657748_fwd	0	0	2	0	0	3	0	0
chr12_109447067_109451813_rev	0	0	0	0	0	6	3	0
chr12_123259043_123261803_rev	0	0	0	0	0	0	0	5
chr12_123260274_123261803_rev	0	0	0	0	0	7	0	0
chr12_103766735_103771329_rev	0	0	0	0	0	0	0	0
chr12_24213343_24277312_rev	0	0	2	0	0	0	0	0
chr12_24213343_24331396_rev	0	0	0	0	0	0	0	0
chr12_24213343_24368639_rev	0	0	0	0	0	0	0	0
chr12_110388512_110396452_rev	3	21	0	0	0	4	0	0
chr12_110395101_110396452_rev	0	0	2	0	0	0	0	0
chr12_122232326_122232968_rev	0	0	0	0	0	0	0	0
chr12_122232326_122244762_rev	0	0	0	1	0	0	0	0
chr12_27123381_27046154_fwd	0	0	0	0	0	0	3	0
chr12_9571573_9564160_fwd	0	0	0	0	0	0	0	0
chr12_66145841_66153448_rev	0	0	3	0	0	0	7	0
chr12_66145841_66161172_rev	0	0	1	0	0	0	0	4
chr12_55789075_55796076_rev	0	0	4	0	0	0	5	0
chr12_54277175_53381659_fwd	0	0	0	1	0	0	0	0
chr12_132704794_132701250_fwd	0	0	0	0	0	0	0	0
chr12_47679493_47690639_rev	0	0	2	0	0	0	0	0
chr12_47679704_47686907_rev	0	0	0	0	0	4	0	0
chr12_47681696_47702846_rev	0	0	0	0	0	0	0	2
chr12_122508218_122511188_rev	0	0	0	0	0	7	6	16
chr12_122508218_122513874_rev	0	0	1	0	0	0	0	0
chr12_122511109_122515227_rev	0	0	3	0	0	14	3	17
chr12_122515105_122521428_rev	0	1	0	1	0	0	0	0
chr12_122517227_122517430_rev	0	0	0	0	0	0	4	0
chr12_108530142_108532334_rev	0	0	0	0	0	0	0	0
chr12_108531204_108544478_rev	0	0	0	0	0	3	0	0
chr12_108535359_108539089_rev	0	0	0	0	0	0	0	2
chr12_108535359_108549214_rev	0	0	0	2	0	0	0	0
chr12_108545139_108549214_rev	0	0	0	0	0	0	7	0
chr12_123302824_123304719_rev	0	0	7	0	0	0	9	4
chr12_123309310_123309856_rev	0	0	2	0	0	0	0	2
chr12_123309310_123323831_rev	0	0	0	0	0	3	0	3
chr12_123313620_123315660_rev	1	7	0	0	0	17	0	11
chr12_123313620_123320866_rev	0	0	0	0	0	0	0	0
chr12_123313620_123323831_rev	0	16	0	0	0	0	0	0
chr12_123315373_123315660_rev	0	2	0	0	0	0	0	0
chr12_123317221_123350441_rev	0	0	4	0	0	0	0	0
chr12_123321535_123334213_rev	0	0	0	0	0	0	0	0
chr12_123321535_123348133_rev	0	0	0	0	0	0	0	0
chr12_123323680_123348133_rev	0	0	0	0	1	0	0	0
chr12_123327426_123331375_rev	0	0	0	0	0	0	0	0
chr12_123331242_123345570_rev	0	0	0	0	0	0	0	0
chr12_123334053_123348133_rev	0	0	1	0	0	0	0	0
chr12_123334053_123350441_rev	0	0	0	0	0	0	0	8
chr12_123340988_123345570_rev	0	0	0	0	0	2	0	9
chr12_123340988_123350441_rev	0	0	1	0	0	0	0	0
chr12_123345258_123348133_rev	0	0	2	0	0	0	0	0
chr12_123345258_123350441_rev	0	0	1	0	0	2	0	6
